data,"""cpu"""
7/16/2020 10:59,2.8
7/16/2020 11:00,8.7
7/16/2020 11:01,0.3
7/16/2020 11:02,0.9
7/16/2020 11:03,1.7
7/16/2020 11:04,2.9
7/16/2020 11:05,2.9
7/16/2020 11:06,0.4
7/16/2020 11:07,0.3
7/16/2020 11:08,3.1
7/16/2020 11:09,2.7
7/16/2020 11:10,4.5
7/16/2020 11:11,0.3
7/16/2020 11:12,1
7/16/2020 11:13,2.5
7/16/2020 11:14,2.1
7/16/2020 11:15,6.4
7/16/2020 11:16,1.7
7/16/2020 11:17,0.3
7/16/2020 11:18,3.6
7/16/2020 11:19,1.1
7/16/2020 11:20,4.6
7/16/2020 11:21,0.3
7/16/2020 11:22,1.1
7/16/2020 11:23,3.7
7/16/2020 11:24,1.2
7/16/2020 11:25,21.1
7/16/2020 11:26,2.3
7/16/2020 11:27,0.3
7/16/2020 11:28,1.7
7/16/2020 11:29,3.7
7/16/2020 11:30,7.2
7/16/2020 11:31,0.3
7/16/2020 11:32,1.2
7/16/2020 11:33,2.4
7/16/2020 11:34,2.9
7/16/2020 11:35,6.5
7/16/2020 11:36,0.5
7/16/2020 11:37,0.3
7/16/2020 11:38,2.5
7/16/2020 11:39,3.3
7/16/2020 11:40,4.1
7/16/2020 11:41,0.3
7/16/2020 11:42,1.3
7/16/2020 11:43,2.7
7/16/2020 11:44,3.9
7/16/2020 11:45,2.6
7/16/2020 11:46,0.4
7/16/2020 11:47,0.3
7/16/2020 11:48,3.2
7/16/2020 11:49,3.8
7/16/2020 11:50,6.4
7/16/2020 11:51,0.3
7/16/2020 11:52,1.2
7/16/2020 11:53,2.9
7/16/2020 11:54,2.1
7/16/2020 11:55,22
7/16/2020 11:56,2.7
7/16/2020 11:57,4.3
7/16/2020 11:58,2.7
7/16/2020 11:59,4
7/16/2020 12:00,7.9
7/16/2020 12:01,0.5
7/16/2020 12:02,1.2
7/16/2020 12:03,2.5
7/16/2020 12:04,2.3
7/16/2020 12:05,6.9
7/16/2020 12:06,2.1
7/16/2020 12:07,20.9
7/16/2020 12:08,21.9
7/16/2020 12:09,21.1
7/16/2020 12:10,25.4
7/16/2020 12:11,5.3
7/16/2020 12:12,0.9
7/16/2020 12:13,2.1
7/16/2020 12:14,5.8
7/16/2020 12:15,5.9
7/16/2020 12:16,0.3
7/16/2020 12:17,0.3
7/16/2020 12:18,2.1
7/16/2020 12:19,0.3
7/16/2020 12:20,2.9
7/16/2020 12:21,0.2
7/16/2020 12:22,1
7/16/2020 12:23,5.4
7/16/2020 12:24,1.7
7/16/2020 12:25,22.9
7/16/2020 12:26,0.4
7/16/2020 12:27,9.3
7/16/2020 12:28,4.5
7/16/2020 12:29,0.2
7/16/2020 12:30,3.5
7/16/2020 12:31,0.3
7/16/2020 12:32,1
7/16/2020 12:33,2.1
7/16/2020 12:34,7.2
7/16/2020 12:35,6.4
7/16/2020 12:36,0.5
7/16/2020 12:37,0.3
7/16/2020 12:38,1
7/16/2020 12:39,1.1
7/16/2020 12:40,9.7
7/16/2020 12:41,0.2
7/16/2020 12:42,0.9
7/16/2020 12:43,2.7
7/16/2020 12:44,0.8
7/16/2020 12:45,2.7
7/16/2020 12:46,0.4
7/16/2020 12:47,0.3
7/16/2020 12:48,2.7
7/16/2020 12:49,1.3
7/16/2020 12:50,3
7/16/2020 12:51,0.2
7/16/2020 12:52,0.9
7/16/2020 12:53,2.2
7/16/2020 12:54,6.2
7/16/2020 12:55,35.3
7/16/2020 12:56,0.7
7/16/2020 12:57,6.6
7/16/2020 12:58,4.5
7/16/2020 12:59,3.5
7/16/2020 13:00,3
7/16/2020 13:01,0.4
7/16/2020 13:02,1
7/16/2020 13:03,1.7
7/16/2020 13:04,0.9
7/16/2020 13:05,2.9
7/16/2020 13:06,0.4
7/16/2020 13:07,0.2
7/16/2020 13:08,3.1
7/16/2020 13:09,0.3
7/16/2020 13:10,8.1
7/16/2020 13:11,0.2
7/16/2020 13:12,1
7/16/2020 13:13,2.2
7/16/2020 13:14,8.4
7/16/2020 13:15,7.5
7/16/2020 13:16,0.5
7/16/2020 13:17,0.2
7/16/2020 13:18,3.1
7/16/2020 13:19,2.1
7/16/2020 13:20,10.7
7/16/2020 13:21,0.2
7/16/2020 13:22,0.1
7/16/2020 13:23,5.2
7/16/2020 13:24,2.2
7/16/2020 13:25,37.9
7/16/2020 13:26,0.2
7/16/2020 13:27,0.4
7/16/2020 13:28,2.3
7/16/2020 13:29,3.3
7/16/2020 13:30,11.4
7/16/2020 13:31,0.2
7/16/2020 13:32,1
7/16/2020 13:33,1.3
7/16/2020 13:34,2.2
7/16/2020 13:35,6.6
7/16/2020 13:36,0.9
7/16/2020 13:37,3.3
7/16/2020 13:38,2.7
7/16/2020 13:39,2.3
7/16/2020 13:40,8.1
7/16/2020 13:41,0.2
7/16/2020 13:42,0.9
7/16/2020 13:43,2.1
7/16/2020 13:44,1.1
7/16/2020 13:45,2.8
7/16/2020 13:46,0.3
7/16/2020 13:47,1.3
7/16/2020 13:48,2.3
7/16/2020 13:49,0.5
7/16/2020 13:50,10.2
7/16/2020 13:51,0.4
7/16/2020 13:52,1.1
7/16/2020 13:53,1.5
7/16/2020 13:54,7.1
7/16/2020 13:55,35
7/16/2020 13:56,1.1
7/16/2020 13:57,12.7
7/16/2020 13:58,4.6
7/16/2020 13:59,0.5
7/16/2020 14:00,3.4
7/16/2020 14:01,1.1
7/16/2020 14:02,1.3
7/16/2020 14:03,2.9
7/16/2020 14:04,0.6
7/16/2020 14:05,3
7/16/2020 14:06,1.1
7/16/2020 14:07,0.5
7/16/2020 14:08,3.7
7/16/2020 14:09,0.4
7/16/2020 14:10,7.5
7/16/2020 14:11,0.3
7/16/2020 14:12,1.3
7/16/2020 14:13,2.2
7/16/2020 14:14,9.2
7/16/2020 14:15,7.3
7/16/2020 14:16,0.7
7/16/2020 14:17,0.5
7/16/2020 14:18,4.9
7/16/2020 14:19,0.4
7/16/2020 14:20,8.4
7/16/2020 14:21,0.6
7/16/2020 14:22,1.2
7/16/2020 14:23,14.2
7/16/2020 14:24,1.4
7/16/2020 14:25,35
7/16/2020 14:26,1.4
7/16/2020 14:27,0.3
7/16/2020 14:28,5.2
7/16/2020 14:29,0.5
7/16/2020 14:30,9.7
7/16/2020 14:31,0.3
7/16/2020 14:32,1.4
7/16/2020 14:33,3.3
7/16/2020 14:34,2.9
7/16/2020 14:35,7
7/16/2020 14:36,0.5
7/16/2020 14:37,0.4
7/16/2020 14:38,4.7
7/16/2020 14:39,0.5
7/16/2020 14:40,6.9
7/16/2020 14:41,0.5
7/16/2020 14:42,1.3
7/16/2020 14:43,4.3
7/16/2020 14:44,1.1
7/16/2020 14:45,2.9
7/16/2020 14:46,0.5
7/16/2020 14:47,0.5
7/16/2020 14:48,1.3
7/16/2020 14:49,0.5
7/16/2020 14:50,7.3
7/16/2020 14:51,0.3
7/16/2020 14:52,1.5
7/16/2020 14:53,4.1
7/16/2020 14:54,13.5
7/16/2020 14:55,23.3
7/16/2020 14:56,1
7/16/2020 14:57,3.5
7/16/2020 14:58,5.1
7/16/2020 14:59,0.9
7/16/2020 15:00,9.9
7/16/2020 15:01,1.2
7/16/2020 15:02,1.9
7/16/2020 15:03,5
7/16/2020 15:04,1.1
7/16/2020 15:05,3.4
7/16/2020 15:06,0.7
7/16/2020 15:07,0.4
7/16/2020 15:08,4.6
7/16/2020 15:09,0.3
7/16/2020 15:10,5.3
7/16/2020 15:11,0.5
7/16/2020 15:12,1.1
7/16/2020 15:13,3.5
7/16/2020 15:14,5.4
7/16/2020 15:15,8.1
7/16/2020 15:16,1
7/16/2020 15:17,0.3
7/16/2020 15:18,5.2
7/16/2020 15:19,0.5
7/16/2020 15:20,6.8
7/16/2020 15:21,0.4
7/16/2020 15:22,1.3
7/16/2020 15:23,17.1
7/16/2020 15:24,1.9
7/16/2020 15:25,31.7
7/16/2020 15:26,1.4
7/16/2020 15:27,0.5
7/16/2020 15:28,2.1
7/16/2020 15:29,0.4
7/16/2020 15:30,8.7
7/16/2020 15:31,0.4
7/16/2020 15:32,1.1
7/16/2020 15:33,2.3
7/16/2020 15:34,6.6
7/16/2020 15:35,2.9
7/16/2020 15:36,0.6
7/16/2020 15:37,0.4
7/16/2020 15:38,5.4
7/16/2020 15:39,0.4
7/16/2020 15:40,5.5
7/16/2020 15:41,0.3
7/16/2020 15:42,1.2
7/16/2020 15:43,5
7/16/2020 15:44,1.1
7/16/2020 15:45,3
7/16/2020 15:46,0.5
7/16/2020 15:47,0.4
7/16/2020 15:48,3
7/16/2020 15:49,4.9
7/16/2020 15:50,7.4
7/16/2020 15:51,0.5
7/16/2020 15:52,1.3
7/16/2020 15:53,2.3
7/16/2020 15:54,9.9
7/16/2020 15:55,30.2
7/16/2020 15:56,24.2
7/16/2020 15:57,14.5
7/16/2020 15:58,5.1
7/16/2020 15:59,5.7
7/16/2020 16:00,8.5
7/16/2020 16:01,1.3
7/16/2020 16:02,1.5
7/16/2020 16:03,2.7
7/16/2020 16:04,3.7
7/16/2020 16:05,3
7/16/2020 16:06,0.6
7/16/2020 16:07,0.4
7/16/2020 16:08,2.9
7/16/2020 16:09,7.7
7/16/2020 16:10,3.6
7/16/2020 16:11,0.5
7/16/2020 16:12,1
7/16/2020 16:13,2.1
7/16/2020 16:14,14.3
7/16/2020 16:15,7.1
7/16/2020 16:16,0.5
7/16/2020 16:17,0.5
7/16/2020 16:18,3.4
7/16/2020 16:19,0.3
7/16/2020 16:20,5.7
7/16/2020 16:21,0.2
7/16/2020 16:22,1.3
7/16/2020 16:23,4.4
7/16/2020 16:24,3.8
7/16/2020 16:25,19.2
7/16/2020 16:26,4.1
7/16/2020 16:27,0.7
7/16/2020 16:28,3.1
7/16/2020 16:29,0.5
7/16/2020 16:30,6.9
7/16/2020 16:31,0.3
7/16/2020 16:32,0.9
7/16/2020 16:33,2.6
7/16/2020 16:34,6.6
7/16/2020 16:35,8.2
7/16/2020 16:36,0.4
7/16/2020 16:37,0.3
7/16/2020 16:38,3
7/16/2020 16:39,0.3
7/16/2020 16:40,3.1
7/16/2020 16:41,0.2
7/16/2020 16:42,1.1
7/16/2020 16:43,2.9
7/16/2020 16:44,3.3
7/16/2020 16:45,2.4
7/16/2020 16:46,0.4
7/16/2020 16:47,0.3
7/16/2020 16:48,2.9
7/16/2020 16:49,4.1
7/16/2020 16:50,3.5
7/16/2020 16:51,0.2
7/16/2020 16:52,0.8
7/16/2020 16:53,1.5
7/16/2020 16:54,3
7/16/2020 16:55,24.1
7/16/2020 16:56,1.5
7/16/2020 16:57,7
7/16/2020 16:58,2.7
7/16/2020 16:59,3.6
7/16/2020 17:00,7.3
7/16/2020 17:01,0.7
7/16/2020 17:02,1.2
7/16/2020 17:03,2.3
7/16/2020 17:04,2.2
7/16/2020 17:05,2.8
7/16/2020 17:06,0.9
7/16/2020 17:07,0.4
7/16/2020 17:08,2.8
7/16/2020 17:09,2.1
7/16/2020 17:10,4
7/16/2020 17:11,0.4
7/16/2020 17:12,1.1
7/16/2020 17:13,2.1
7/16/2020 17:14,8.5
7/16/2020 17:15,8
7/16/2020 17:16,0.6
7/16/2020 17:17,0.2
7/16/2020 17:18,3.5
7/16/2020 17:19,0.3
7/16/2020 17:20,4.2
7/16/2020 17:21,0.2
7/16/2020 17:22,1
7/16/2020 17:23,1.7
7/16/2020 17:24,2.2
7/16/2020 17:25,31.7
7/16/2020 17:26,6.4
7/16/2020 17:27,1.3
7/16/2020 17:28,2.3
7/16/2020 17:29,1
7/16/2020 17:30,6
7/16/2020 17:31,0.2
7/16/2020 17:32,1
7/16/2020 17:33,2.3
7/16/2020 17:34,8.8
7/16/2020 17:35,6.1
7/16/2020 17:36,0.3
7/16/2020 17:37,0.2
7/16/2020 17:38,3.1
7/16/2020 17:39,0.3
7/16/2020 17:40,10.5
7/16/2020 17:41,0.2
7/16/2020 17:42,1
7/16/2020 17:43,2.2
7/16/2020 17:44,0.3
7/16/2020 17:45,3.3
7/16/2020 17:46,0.2
7/16/2020 17:47,1.1
7/16/2020 17:48,2.7
7/16/2020 17:49,0.9
7/16/2020 17:50,3.5
7/16/2020 17:51,0.4
7/16/2020 17:52,0.9
7/16/2020 17:53,2.6
7/16/2020 17:54,4.3
7/16/2020 17:55,29.7
7/16/2020 17:56,1.3
7/16/2020 17:57,15.2
7/16/2020 17:58,3.1
7/16/2020 17:59,0.2
7/16/2020 18:00,4.5
7/16/2020 18:01,0.3
7/16/2020 18:02,0.3
7/16/2020 18:03,2.5
7/16/2020 18:04,1
7/16/2020 18:05,3
7/16/2020 18:06,0.3
7/16/2020 18:07,0.2
7/16/2020 18:08,2.9
7/16/2020 18:09,0.2
7/16/2020 18:10,9.3
7/16/2020 18:11,0.9
7/16/2020 18:12,0.5
7/16/2020 18:13,2.5
7/16/2020 18:14,9.7
7/16/2020 18:15,6.8
7/16/2020 18:16,0.1
7/16/2020 18:17,0.4
7/16/2020 18:18,3.3
7/16/2020 18:19,0.3
7/16/2020 18:20,11.7
7/16/2020 18:21,0.2
7/16/2020 18:22,0.7
7/16/2020 18:23,3.6
7/16/2020 18:24,14.4
7/16/2020 18:25,19.7
7/16/2020 18:26,0.2
7/16/2020 18:27,0.3
7/16/2020 18:28,2.2
7/16/2020 18:29,0.3
7/16/2020 18:30,3.1
7/16/2020 18:31,0.3
7/16/2020 18:32,1
7/16/2020 18:33,1.9
7/16/2020 18:34,7.9
7/16/2020 18:35,7.3
7/16/2020 18:36,0.4
7/16/2020 18:37,0.2
7/16/2020 18:38,2.7
7/16/2020 18:39,0.2
7/16/2020 18:40,10
7/16/2020 18:41,0.2
7/16/2020 18:42,0.7
7/16/2020 18:43,2
7/16/2020 18:44,0.7
7/16/2020 18:45,2.9
7/16/2020 18:46,0.2
7/16/2020 18:47,0.2
7/16/2020 18:48,2.8
7/16/2020 18:49,0.4
7/16/2020 18:50,11.1
7/16/2020 18:51,0.2
7/16/2020 18:52,0.3
7/16/2020 18:53,1.5
7/16/2020 18:54,5.1
7/16/2020 18:55,27.7
7/16/2020 18:56,0.8
7/16/2020 18:57,16.7
7/16/2020 18:58,2.5
7/16/2020 18:59,0.2
7/16/2020 19:00,2.8
7/16/2020 19:01,0.4
7/16/2020 19:02,1.1
7/16/2020 19:03,3.5
7/16/2020 19:04,0.6
7/16/2020 19:05,2.9
7/16/2020 19:06,0.4
7/16/2020 19:07,0.3
7/16/2020 19:08,3.3
7/16/2020 19:09,0.3
7/16/2020 19:10,16.1
7/16/2020 19:11,0.2
7/16/2020 19:12,1.3
7/16/2020 19:13,2.1
7/16/2020 19:14,9.8
7/16/2020 19:15,6
7/16/2020 19:16,0.4
7/16/2020 19:17,0.3
7/16/2020 19:18,3
7/16/2020 19:19,0.3
7/16/2020 19:20,9.8
7/16/2020 19:21,0.2
7/16/2020 19:22,0.3
7/16/2020 19:23,2.5
7/16/2020 19:24,16.1
7/16/2020 19:25,18.2
7/16/2020 19:26,0.3
7/16/2020 19:27,0.5
7/16/2020 19:28,3.3
7/16/2020 19:29,0.4
7/16/2020 19:30,2.8
7/16/2020 19:31,0.3
7/16/2020 19:32,1.3
7/16/2020 19:33,2.4
7/16/2020 19:34,9.7
7/16/2020 19:35,2.7
7/16/2020 19:36,0.5
7/16/2020 19:37,0.2
7/16/2020 19:38,2.8
7/16/2020 19:39,0.3
7/16/2020 19:40,10.9
7/16/2020 19:41,0.3
7/16/2020 19:42,1.1
7/16/2020 19:43,2.1
7/16/2020 19:44,1
7/16/2020 19:45,2.4
7/16/2020 19:46,0.5
7/16/2020 19:47,0.2
7/16/2020 19:48,2.5
7/16/2020 19:49,0.5
7/16/2020 19:50,2.2
7/16/2020 19:51,0.3
7/16/2020 19:52,0.9
7/16/2020 19:53,2.1
7/16/2020 19:54,6.1
7/16/2020 19:55,26.1
7/16/2020 19:56,1.3
7/16/2020 19:57,11.2
7/16/2020 19:58,18.3
7/16/2020 19:59,2.7
7/16/2020 20:00,99.9
7/16/2020 20:01,2
7/16/2020 20:02,2.1
7/16/2020 20:03,16.8
7/16/2020 20:04,0.8
7/16/2020 20:05,2.3
7/16/2020 20:06,0.2
7/16/2020 20:07,0.2
7/16/2020 20:08,1.3
7/16/2020 20:09,1.1
7/16/2020 20:10,3.1
7/16/2020 20:11,0.3
7/16/2020 20:12,1.1
7/16/2020 20:13,1.1
7/16/2020 20:14,3.6
7/16/2020 20:15,7.5
7/16/2020 20:16,1.2
7/16/2020 20:17,0.2
7/16/2020 20:18,2.9
7/16/2020 20:19,0.3
7/16/2020 20:20,2.3
7/16/2020 20:21,0.3
7/16/2020 20:22,1.2
7/16/2020 20:23,4.2
7/16/2020 20:24,1.6
7/16/2020 20:25,20
7/16/2020 20:26,0.4
7/16/2020 20:27,0.4
7/16/2020 20:28,3.3
7/16/2020 20:29,0.2
7/16/2020 20:30,4.7
7/16/2020 20:31,0.4
7/16/2020 20:32,0.7
7/16/2020 20:33,2.9
7/16/2020 20:34,6.5
7/16/2020 20:35,2.9
7/16/2020 20:36,0.3
7/16/2020 20:37,0.3
7/16/2020 20:38,2.9
7/16/2020 20:39,0.5
7/16/2020 20:40,3.1
7/16/2020 20:41,0.3
7/16/2020 20:42,0.3
7/16/2020 20:43,2.9
7/16/2020 20:44,0.4
7/16/2020 20:45,2.6
7/16/2020 20:46,0.3
7/16/2020 20:47,0.2
7/16/2020 20:48,2.9
7/16/2020 20:49,0.4
7/16/2020 20:50,3.7
7/16/2020 20:51,0.2
7/16/2020 20:52,0.9
7/16/2020 20:53,1.7
7/16/2020 20:54,2.9
7/16/2020 20:55,27.5
7/16/2020 20:56,1.2
7/16/2020 20:57,11.2
7/16/2020 20:58,3.3
7/16/2020 20:59,0.3
7/16/2020 21:00,6.2
7/16/2020 21:01,0.5
7/16/2020 21:02,0.3
7/16/2020 21:03,3.6
7/16/2020 21:04,0.3
7/16/2020 21:05,2.7
7/16/2020 21:06,0.3
7/16/2020 21:07,2.7
7/16/2020 21:08,3.1
7/16/2020 21:09,0.3
7/16/2020 21:10,2.9
7/16/2020 21:11,0.3
7/16/2020 21:12,1.1
7/16/2020 21:13,2.5
7/16/2020 21:14,10.8
7/16/2020 21:15,2.9
7/16/2020 21:16,0.5
7/16/2020 21:17,0.3
7/16/2020 21:18,2.7
7/16/2020 21:19,0.3
7/16/2020 21:20,3.1
7/16/2020 21:21,0.7
7/16/2020 21:22,1.1
7/16/2020 21:23,4.7
7/16/2020 21:24,13.9
7/16/2020 21:25,20
7/16/2020 21:26,0.4
7/16/2020 21:27,0.3
7/16/2020 21:28,3.1
7/16/2020 21:29,0.3
7/16/2020 21:30,4.9
7/16/2020 21:31,0.4
7/16/2020 21:32,1
7/16/2020 21:33,1.8
7/16/2020 21:34,12.1
7/16/2020 21:35,3.1
7/16/2020 21:36,0.7
7/16/2020 21:37,0.3
7/16/2020 21:38,3
7/16/2020 21:39,3.5
7/16/2020 21:40,20.6
7/16/2020 21:41,11.4
7/16/2020 21:42,0.9
7/16/2020 21:43,3.7
7/16/2020 21:44,0.8
7/16/2020 21:45,2.9
7/16/2020 21:46,0.2
7/16/2020 21:47,0.4
7/16/2020 21:48,1.2
7/16/2020 21:49,0.5
7/16/2020 21:50,3.4
7/16/2020 21:51,0.2
7/16/2020 21:52,0.4
7/16/2020 21:53,1.6
7/16/2020 21:54,4.1
7/16/2020 21:55,28.1
7/16/2020 21:56,0.9
7/16/2020 21:57,11.8
7/16/2020 21:58,3
7/16/2020 21:59,0.3
7/16/2020 22:00,3.7
7/16/2020 22:01,0.4
7/16/2020 22:02,0.3
7/16/2020 22:03,3
7/16/2020 22:04,0.3
7/16/2020 22:05,2.8
7/16/2020 22:06,0.3
7/16/2020 22:07,0.4
7/16/2020 22:08,3.8
7/16/2020 22:09,0.3
7/16/2020 22:10,9.7
7/16/2020 22:11,1.1
7/16/2020 22:12,1.1
7/16/2020 22:13,6
7/16/2020 22:14,11.8
7/16/2020 22:15,3.5
7/16/2020 22:16,0.7
7/16/2020 22:17,0.3
7/16/2020 22:18,1.3
7/16/2020 22:19,0.5
7/16/2020 22:20,9.3
7/16/2020 22:21,0.3
7/16/2020 22:22,1
7/16/2020 22:23,4.2
7/16/2020 22:24,6.6
7/16/2020 22:25,18.8
7/16/2020 22:26,0.6
7/16/2020 22:27,0.6
7/16/2020 22:28,3.1
7/16/2020 22:29,0.2
7/16/2020 22:30,11.3
7/16/2020 22:31,0.4
7/16/2020 22:32,0.3
7/16/2020 22:33,3.2
7/16/2020 22:34,8.7
7/16/2020 22:35,2.4
7/16/2020 22:36,0.2
7/16/2020 22:37,0.3
7/16/2020 22:38,2.7
7/16/2020 22:39,0.3
7/16/2020 22:40,8
7/16/2020 22:41,0.8
7/16/2020 22:42,0.3
7/16/2020 22:43,2.9
7/16/2020 22:44,0.3
7/16/2020 22:45,3.1
7/16/2020 22:46,0.3
7/16/2020 22:47,0.2
7/16/2020 22:48,2.8
7/16/2020 22:49,0.4
7/16/2020 22:50,7.3
7/16/2020 22:51,0.2
7/16/2020 22:52,1
7/16/2020 22:53,2.1
7/16/2020 22:54,3.1
7/16/2020 22:55,24.4
7/16/2020 22:56,4.1
7/16/2020 22:57,1.9
7/16/2020 22:58,3.7
7/16/2020 22:59,13
7/16/2020 23:00,11.2
7/16/2020 23:01,0.3
7/16/2020 23:02,1.1
7/16/2020 23:03,3.4
7/16/2020 23:04,0.7
7/16/2020 23:05,2.6
7/16/2020 23:06,0.5
7/16/2020 23:07,0.2
7/16/2020 23:08,3.1
7/16/2020 23:09,0.2
7/16/2020 23:10,7.2
7/16/2020 23:11,0.3
7/16/2020 23:12,1.1
7/16/2020 23:13,2.3
7/16/2020 23:14,10.6
7/16/2020 23:15,3.1
7/16/2020 23:16,0.4
7/16/2020 23:17,0.3
7/16/2020 23:18,3.1
7/16/2020 23:19,0.3
7/16/2020 23:20,7.6
7/16/2020 23:21,0.2
7/16/2020 23:22,0.3
7/16/2020 23:23,3.7
7/16/2020 23:24,8.5
7/16/2020 23:25,36.8
7/16/2020 23:26,0.3
7/16/2020 23:27,0.5
7/16/2020 23:28,3.5
7/16/2020 23:29,0.3
7/16/2020 23:30,8.4
7/16/2020 23:31,0.2
7/16/2020 23:32,0.7
7/16/2020 23:33,2.5
7/16/2020 23:34,6.4
7/16/2020 23:35,14.1
7/16/2020 23:36,20.2
7/16/2020 23:37,1.1
7/16/2020 23:38,3.1
7/16/2020 23:39,0.3
7/16/2020 23:40,5.1
7/16/2020 23:41,0.3
7/16/2020 23:42,0.9
7/16/2020 23:43,2.7
7/16/2020 23:44,0.8
7/16/2020 23:45,2.8
7/16/2020 23:46,0.5
7/16/2020 23:47,0.3
7/16/2020 23:48,3.1
7/16/2020 23:49,0.3
7/16/2020 23:50,5.1
7/16/2020 23:51,0.3
7/16/2020 23:52,0.8
7/16/2020 23:53,3.1
7/16/2020 23:54,2.3
7/16/2020 23:55,29.7
7/16/2020 23:56,1.2
7/16/2020 23:57,11
7/16/2020 23:58,1.5
7/16/2020 23:59,0.6
7/17/2020 0:00,26.6
7/17/2020 0:01,1.5
7/17/2020 0:02,0.9
7/17/2020 0:03,3.8
7/17/2020 0:04,1
7/17/2020 0:05,3.6
7/17/2020 0:06,0.7
7/17/2020 0:07,0.7
7/17/2020 0:08,1.8
7/17/2020 0:09,0.9
7/17/2020 0:10,9.9
7/17/2020 0:11,0.7
7/17/2020 0:12,0.7
7/17/2020 0:13,2.5
7/17/2020 0:14,13.2
7/17/2020 0:15,3.5
7/17/2020 0:16,0.7
7/17/2020 0:17,0.7
7/17/2020 0:18,1.8
7/17/2020 0:19,0.8
7/17/2020 0:20,9.3
7/17/2020 0:21,0.9
7/17/2020 0:22,1.6
7/17/2020 0:23,5.4
7/17/2020 0:24,15.3
7/17/2020 0:25,34.2
7/17/2020 0:26,0.9
7/17/2020 0:27,0.9
7/17/2020 0:28,2.2
7/17/2020 0:29,0.7
7/17/2020 0:30,11.7
7/17/2020 0:31,1.3
7/17/2020 0:32,0.7
7/17/2020 0:33,3.1
7/17/2020 0:34,11.7
7/17/2020 0:35,3.3
7/17/2020 0:36,0.7
7/17/2020 0:37,0.8
7/17/2020 0:38,3.3
7/17/2020 0:39,0.7
7/17/2020 0:40,8.2
7/17/2020 0:41,0.9
7/17/2020 0:42,1.6
7/17/2020 0:43,2.1
7/17/2020 0:44,1.6
7/17/2020 0:45,3.4
7/17/2020 0:46,0.9
7/17/2020 0:47,0.9
7/17/2020 0:48,1.6
7/17/2020 0:49,0.7
7/17/2020 0:50,8.9
7/17/2020 0:51,0.7
7/17/2020 0:52,0.6
7/17/2020 0:53,3.1
7/17/2020 0:54,2.8
7/17/2020 0:55,34.1
7/17/2020 0:56,1.6
7/17/2020 0:57,12.6
7/17/2020 0:58,3.2
7/17/2020 0:59,0.9
7/17/2020 1:00,46.1
7/17/2020 1:01,0.8
7/17/2020 1:02,1.1
7/17/2020 1:03,2.7
7/17/2020 1:04,4.2
7/17/2020 1:05,5.7
7/17/2020 1:06,0.5
7/17/2020 1:07,0.5
7/17/2020 1:08,2.3
7/17/2020 1:09,0.5
7/17/2020 1:10,10.4
7/17/2020 1:11,0.5
7/17/2020 1:12,1.3
7/17/2020 1:13,3
7/17/2020 1:14,13.7
7/17/2020 1:15,7.2
7/17/2020 1:16,1.1
7/17/2020 1:17,0.5
7/17/2020 1:18,3.7
7/17/2020 1:19,0.6
7/17/2020 1:20,7.9
7/17/2020 1:21,0.5
7/17/2020 1:22,1
7/17/2020 1:23,3.7
7/17/2020 1:24,17
7/17/2020 1:25,27.6
7/17/2020 1:26,0.9
7/17/2020 1:27,0.5
7/17/2020 1:28,2.7
7/17/2020 1:29,0.2
7/17/2020 1:30,9.1
7/17/2020 1:31,0.2
7/17/2020 1:32,1.1
7/17/2020 1:33,2.7
7/17/2020 1:34,13.8
7/17/2020 1:35,7.9
7/17/2020 1:36,0.2
7/17/2020 1:37,0.2
7/17/2020 1:38,2.1
7/17/2020 1:39,0.3
7/17/2020 1:40,5.7
7/17/2020 1:41,0.3
7/17/2020 1:42,0.7
7/17/2020 1:43,3.3
7/17/2020 1:44,0.7
7/17/2020 1:45,2.8
7/17/2020 1:46,0.2
7/17/2020 1:47,0.2
7/17/2020 1:48,3.2
7/17/2020 1:49,9
7/17/2020 1:50,5.6
7/17/2020 1:51,0.2
7/17/2020 1:52,0.9
7/17/2020 1:53,2.6
7/17/2020 1:54,6.9
7/17/2020 1:55,28.9
7/17/2020 1:56,1
7/17/2020 1:57,14.2
7/17/2020 1:58,2.9
7/17/2020 1:59,0.4
7/17/2020 2:00,7.5
7/17/2020 2:01,0.9
7/17/2020 2:02,1.4
7/17/2020 2:03,3.3
7/17/2020 2:04,0.5
7/17/2020 2:05,2.7
7/17/2020 2:06,0.6
7/17/2020 2:07,0.3
7/17/2020 2:08,3
7/17/2020 2:09,0.4
7/17/2020 2:10,3.6
7/17/2020 2:11,0.3
7/17/2020 2:12,0.9
7/17/2020 2:13,2.7
7/17/2020 2:14,12.8
7/17/2020 2:15,2.8
7/17/2020 2:16,0.5
7/17/2020 2:17,0.3
7/17/2020 2:18,2.5
7/17/2020 2:19,1.2
7/17/2020 2:20,3.5
7/17/2020 2:21,0.2
7/17/2020 2:22,1
7/17/2020 2:23,4.3
7/17/2020 2:24,9.2
7/17/2020 2:25,26.1
7/17/2020 2:26,0.3
7/17/2020 2:27,0.5
7/17/2020 2:28,2.1
7/17/2020 2:29,0.2
7/17/2020 2:30,5.5
7/17/2020 2:31,0.3
7/17/2020 2:32,0.9
7/17/2020 2:33,1.9
7/17/2020 2:34,9.3
7/17/2020 2:35,2.3
7/17/2020 2:36,0.3
7/17/2020 2:37,0.2
7/17/2020 2:38,2
7/17/2020 2:39,0.3
